match_id,match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T208050,RCB Vs Royals,Royals,JasonHolder,4.0,0,32,0,8.0,6,3,1,0,0
T208050,RCB Vs Royals,RCB,MohammedSiraj,4.0,0,39,1,9.75,8,4,1,3,0
T208050,RCB Vs Royals,RCB,DavidWilley,4.0,0,26,1,6.5,11,2,1,1,0
T208050,RCB Vs Royals,RCB,VijaykumarVyshak,2.0,0,24,0,12.0,4,5,0,1,0
T208050,RCB Vs Royals,RCB,GlennMaxwell,2.0,0,25,0,12.5,3,2,2,0,0
T208050,RCB Vs Royals,RCB,HarshalPatel,4.0,0,32,3,8.0,8,3,1,1,0
T208050,RCB Vs Royals,RCB,WaninduHasaranga,4.0,0,32,0,8.0,5,2,1,0,0
T208630,Super Kings Vs KKR,KKR,UmeshYadav,3.0,0,35,0,11.66,7,3,3,0,0
T208630,Super Kings Vs KKR,KKR,DavidWiese,3.0,0,38,0,12.66,3,3,2,0,0
T208630,Super Kings Vs KKR,KKR,VarunChakravarthy,4.0,0,49,1,12.25,8,2,5,0,0
T208630,Super Kings Vs KKR,KKR,KulwantKhejroliya,3.0,0,44,2,14.66,5,2,4,0,1
T208630,Super Kings Vs KKR,KKR,SunilNarine,2.0,0,23,0,11.5,3,1,2,0,0
T208630,Super Kings Vs KKR,KKR,SuyashSharma,4.0,0,29,1,7.25,8,2,1,0,0
T208630,Super Kings Vs KKR,KKR,AndreRussell,1.0,0,17,0,17.0,0,1,1,2,0
T208630,Super Kings Vs KKR,Super Kings,AkashSingh,4.0,0,29,1,7.25,13,4,1,1,0
T208630,Super Kings Vs KKR,Super Kings,TusharDeshpande,4.0,0,43,2,10.75,12,3,3,4,0
T208630,Super Kings Vs KKR,Super Kings,MaheeshTheekshana,4.0,0,32,2,8.0,8,3,1,1,0
T208630,Super Kings Vs KKR,Super Kings,MoeenAli,1.0,0,20,1,20.0,1,0,3,0,0
T208630,Super Kings Vs KKR,Super Kings,RavindraJadeja,3.0,0,34,1,11.33,5,2,3,0,0
T208630,Super Kings Vs KKR,Super Kings,MatheeshaPathirana,4.0,0,27,1,6.75,11,2,1,3,0
T201505,Capitals Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.0,0,11,2,2.75,16,1,0,0,0
T201505,Capitals Vs Sunrisers,Sunrisers,MarcoJansen,2.0,0,27,0,13.5,4,4,1,0,0
T201505,Capitals Vs Sunrisers,Sunrisers,WashingtonSundar,4.0,0,28,3,7.0,10,2,1,0,0
T201505,Capitals Vs Sunrisers,Sunrisers,TNatarajan,3.0,0,21,1,7.0,3,2,0,0,0
T201505,Capitals Vs Sunrisers,Sunrisers,MayankMarkande,4.0,0,34,0,8.5,7,4,0,1,0
T201505,Capitals Vs Sunrisers,Sunrisers,UmranMalik,2.0,0,14,0,7.0,4,2,0,0,0
T201505,Capitals Vs Sunrisers,Sunrisers,AidenMarkram,1.0,0,7,0,7.0,0,0,0,0,0
T201505,Capitals Vs Sunrisers,Capitals,IshantSharma,3.0,0,18,1,6.0,8,2,0,0,0
T201505,Capitals Vs Sunrisers,Capitals,AnrichNortje,4.0,0,33,2,8.25,10,4,1,0,0
T201505,Capitals Vs Sunrisers,Capitals,MukeshKumar,3.0,0,27,0,9.0,4,4,0,0,0
T201505,Capitals Vs Sunrisers,Capitals,AxarPatel,4.0,0,21,2,5.25,8,1,0,0,0
T201505,Capitals Vs Sunrisers,Capitals,KuldeepYadav,4.0,0,22,1,5.5,6,1,0,0,0
T201505,Capitals Vs Sunrisers,Capitals,MitchellMarsh,2.0,0,16,0,8.0,3,1,0,0,1
T209782,Titans Vs Mumbai,Mumbai,ArjunTendulkar,2.0,0,9,1,4.5,7,0,0,0,0
T209782,Titans Vs Mumbai,Mumbai,JasonBehrendorff,4.0,0,37,1,9.25,8,2,2,2,0
T209782,Titans Vs Mumbai,Mumbai,RileyMeredith,4.0,0,49,1,12.25,6,4,3,2,0
T209782,Titans Vs Mumbai,Mumbai,CameronGreen,2.0,0,39,0,19.5,0,2,4,0,0
T209782,Titans Vs Mumbai,Mumbai,PiyushChawla,4.0,0,34,2,8.5,7,3,1,1,0
T209782,Titans Vs Mumbai,Mumbai,KumarKartikeya,4.0,0,39,1,9.75,7,3,2,0,0
T209782,Titans Vs Mumbai,Titans,MohammedShami,4.0,0,18,0,4.5,14,2,0,1,0
T209782,Titans Vs Mumbai,Titans,HardikPandya,2.0,0,10,1,5.0,8,0,1,0,0
T209782,Titans Vs Mumbai,Titans,RashidKhan,4.0,0,27,2,6.75,10,2,1,0,0
T209782,Titans Vs Mumbai,Titans,NoorAhmad,4.0,0,37,3,9.25,10,2,3,0,0
T209782,Titans Vs Mumbai,Titans,MohitSharma,4.0,0,38,2,9.5,7,1,3,0,0
T209782,Titans Vs Mumbai,Titans,JoshLittle,2.0,0,18,0,9.0,2,1,1,0,0
T203039,KKR Vs RCB,RCB,MohammedSiraj,4.0,0,33,1,8.25,11,5,1,0,0
T203039,KKR Vs RCB,RCB,DavidWilley,3.0,0,31,0,10.33,5,4,1,1,0
T203039,KKR Vs RCB,RCB,WaninduHasaranga,4.0,0,24,2,6.0,10,3,0,0,0
T203039,KKR Vs RCB,RCB,ShahbazAhmed,1.0,0,25,0,25.0,1,0,4,0,0
T203039,KKR Vs RCB,RCB,VijaykumarVyshak,4.0,0,41,2,10.25,3,2,2,3,0
T203039,KKR Vs RCB,RCB,HarshalPatel,4.0,0,44,0,11.0,7,2,4,1,0
T203039,KKR Vs RCB,KKR,VaibhavArora,2.0,0,22,0,11.0,3,3,0,1,0
T203039,KKR Vs RCB,KKR,UmeshYadav,1.0,0,19,0,19.0,0,1,2,0,0
T203039,KKR Vs RCB,KKR,SuyashSharma,4.0,0,30,2,7.5,5,3,0,1,0
T203039,KKR Vs RCB,KKR,VarunChakravarthy,4.0,0,27,3,6.75,9,2,1,0,0
T203039,KKR Vs RCB,KKR,AndreRussell,4.0,0,29,2,7.25,11,1,2,0,0
T203039,KKR Vs RCB,KKR,SunilNarine,4.0,0,41,0,10.25,2,1,2,0,0
T203039,KKR Vs RCB,KKR,NitishRana,1.0,0,8,0,8.0,1,1,0,0,0
T204320,Royals Vs Super Kings,Super Kings,AkashSingh,2.0,0,32,0,16.0,3,6,1,0,0
T204320,Royals Vs Super Kings,Super Kings,TusharDeshpande,4.0,0,42,2,10.5,10,5,2,0,0
T204320,Royals Vs Super Kings,Super Kings,MaheeshTheekshana,4.0,0,24,1,6.0,11,3,0,1,0
T204320,Royals Vs Super Kings,Super Kings,RavindraJadeja,4.0,0,32,1,8.0,6,2,1,1,0
T204320,Royals Vs Super Kings,Super Kings,MoeenAli,2.0,0,17,0,8.5,2,0,1,0,0
T204320,Royals Vs Super Kings,Super Kings,MatheeshaPathirana,4.0,0,48,0,12.0,5,5,1,2,0
T204320,Royals Vs Super Kings,Royals,SandeepSharma,4.0,0,24,0,6.0,10,3,0,0,0
T204320,Royals Vs Super Kings,Royals,KuldipYadav,3.0,0,18,1,6.0,4,1,0,0,0
T204320,Royals Vs Super Kings,Royals,JasonHolder,4.0,0,49,0,12.25,4,4,3,1,0
T204320,Royals Vs Super Kings,Royals,RavichandranAshwin,4.0,0,35,2,8.75,7,1,2,0,0
T204320,Royals Vs Super Kings,Royals,AdamZampa,3.0,0,22,3,7.33,7,2,1,0,0
T204320,Royals Vs Super Kings,Royals,YuzvendraChahal,2.0,0,21,0,10.5,3,2,1,0,0
T202948,Super Giants Vs Punjab Kings,Punjab Kings,GurnoorBrar,3.0,0,42,0,14.0,7,4,3,1,2
T202948,Super Giants Vs Punjab Kings,Punjab Kings,ArshdeepSingh,4.0,0,54,1,13.5,4,10,0,2,0
T202948,Super Giants Vs Punjab Kings,Punjab Kings,KagisoRabada,4.0,0,52,2,13.0,12,3,5,2,2
T202948,Super Giants Vs Punjab Kings,Punjab Kings,SikandarRaza,1.0,0,17,0,17.0,2,1,2,0,0
T202948,Super Giants Vs Punjab Kings,Punjab Kings,RahulChahar,4.0,0,29,0,7.25,8,2,1,0,0
T202948,Super Giants Vs Punjab Kings,Punjab Kings,SamCurran,3.0,0,38,1,12.66,5,4,2,0,0
T202948,Super Giants Vs Punjab Kings,Punjab Kings,LiamLivingstone,1.0,0,19,1,19.0,1,3,1,0,0
T202948,Super Giants Vs Punjab Kings,Super Giants,MarcusStoinis,1.5,0,21,1,11.45,5,2,1,4,0
T202948,Super Giants Vs Punjab Kings,Super Giants,KyleMayers,1.0,0,4,0,4.0,5,1,0,0,0
T202948,Super Giants Vs Punjab Kings,Super Giants,AyushBadoni,0.1,0,0,0,0.0,1,0,0,0,0
T202948,Super Giants Vs Punjab Kings,Super Giants,Naveen-ul-Haq,4.0,0,30,3,7.5,11,2,0,1,1
T202948,Super Giants Vs Punjab Kings,Super Giants,AveshKhan,2.0,0,28,0,14.0,1,3,1,0,0
T202948,Super Giants Vs Punjab Kings,Super Giants,AmitMishra,2.0,0,23,0,11.5,1,2,1,0,0
T202948,Super Giants Vs Punjab Kings,Super Giants,RaviBishnoi,4.0,0,41,2,10.25,9,4,2,0,1
T202948,Super Giants Vs Punjab Kings,Super Giants,YashThakur,3.5,0,37,4,9.65,9,3,2,1,0
T202948,Super Giants Vs Punjab Kings,Super Giants,KrunalPandya,1.0,0,13,0,13.0,2,1,1,1,0
T208384,KKR Vs Titans,Titans,MohammedShami,4.0,0,33,3,8.25,12,3,2,0,0
T208384,KKR Vs Titans,Titans,HardikPandya,3.0,0,34,0,11.33,9,3,3,1,0
T208384,KKR Vs Titans,Titans,RashidKhan,4.0,0,54,0,13.5,3,3,4,1,0
T208384,KKR Vs Titans,Titans,JoshLittle,4.0,0,25,2,6.25,12,2,1,0,0
T208384,KKR Vs Titans,Titans,NoorAhmad,4.0,0,21,2,5.25,12,1,1,1,0
T208384,KKR Vs Titans,Titans,MohitSharma,1.0,0,12,0,12.0,1,0,1,0,0
T208384,KKR Vs Titans,KKR,HarshitRana,3.0,0,25,1,8.33,6,4,0,1,0
T208384,KKR Vs Titans,KKR,AndreRussell,3.0,0,29,1,9.66,6,3,1,1,0
T208384,KKR Vs Titans,KKR,VarunChakravarthy,4.0,0,42,0,10.5,7,3,3,0,0
T208384,KKR Vs Titans,KKR,SuyashSharma,4.0,0,37,0,9.25,7,3,2,0,0
T208384,KKR Vs Titans,KKR,SunilNarine,3.0,0,24,1,8.0,3,1,1,0,0
T208384,KKR Vs Titans,KKR,NitishRana,0.5,0,14,0,16.8,0,1,1,1,0
T208709,Sunrisers Vs Capitals,Capitals,IshantSharma,3.0,0,31,1,10.33,9,7,0,0,0
T208709,Sunrisers Vs Capitals,Capitals,AnrichNortje,4.0,0,44,0,11.0,4,4,1,2,0
T208709,Sunrisers Vs Capitals,Capitals,MukeshKumar,2.0,0,38,0,19.0,2,4,2,2,1
T208709,Sunrisers Vs Capitals,Capitals,MitchellMarsh,4.0,1,27,4,6.75,12,1,2,2,0
T208709,Sunrisers Vs Capitals,Capitals,KuldeepYadav,3.0,0,27,0,9.0,4,1,2,0,0
T208709,Sunrisers Vs Capitals,Capitals,AxarPatel,4.0,0,29,1,7.25,7,0,2,2,0
T208709,Sunrisers Vs Capitals,Sunrisers,BhuvneshwarKumar,4.0,0,45,1,11.25,5,3,2,3,0
T208709,Sunrisers Vs Capitals,Sunrisers,AkealHosein,4.0,0,40,1,10.0,6,4,2,0,0
T208709,Sunrisers Vs Capitals,Sunrisers,TNatarajan,4.0,0,34,1,8.5,4,2,1,0,0
T208709,Sunrisers Vs Capitals,Sunrisers,UmranMalik,1.0,0,22,0,22.0,0,2,2,0,0
T208709,Sunrisers Vs Capitals,Sunrisers,MayankMarkande,4.0,0,20,2,5.0,7,1,0,0,0
T208709,Sunrisers Vs Capitals,Sunrisers,AbhishekSharma,3.0,0,26,1,8.66,5,2,1,0,0
T205766,Super Kings Vs Punjab Kings,Punjab Kings,ArshdeepSingh,4.0,0,37,1,9.25,8,5,0,3,0
T205766,Super Kings Vs Punjab Kings,Punjab Kings,KagisoRabada,4.0,0,34,0,8.5,8,4,1,1,0
T205766,Super Kings Vs Punjab Kings,Punjab Kings,SamCurran,4.0,0,46,1,11.5,7,5,2,3,0
T205766,Super Kings Vs Punjab Kings,Punjab Kings,RahulChahar,4.0,0,35,1,8.75,7,2,2,0,0
T205766,Super Kings Vs Punjab Kings,Punjab Kings,SikandarRaza,3.0,0,31,1,10.33,6,4,1,0,0
T205766,Super Kings Vs Punjab Kings,Punjab Kings,LiamLivingstone,1.0,0,16,0,16.0,0,3,0,0,0
T205766,Super Kings Vs Punjab Kings,Super Kings,AkashSingh,3.0,0,35,0,11.66,4,3,2,1,0
T205766,Super Kings Vs Punjab Kings,Super Kings,TusharDeshpande,4.0,0,49,3,12.25,10,3,4,2,0
T205766,Super Kings Vs Punjab Kings,Super Kings,MaheeshTheekshana,4.0,0,36,0,9.0,5,4,0,1,0
T205766,Super Kings Vs Punjab Kings,Super Kings,RavindraJadeja,4.0,0,32,2,8.0,8,1,2,0,0
T205766,Super Kings Vs Punjab Kings,Super Kings,MoeenAli,1.0,0,10,0,10.0,2,0,1,0,0
T205766,Super Kings Vs Punjab Kings,Super Kings,MatheeshaPathirana,4.0,0,32,1,8.0,6,2,0,1,0
T204998,Royals Vs Mumbai,Mumbai,CameronGreen,3.0,0,31,0,10.33,10,2,2,4,0
T204998,Royals Vs Mumbai,Mumbai,JofraArcher,4.0,0,35,1,8.75,16,2,3,3,1
T204998,Royals Vs Mumbai,Mumbai,RileyMeredith,4.0,0,51,1,12.75,7,9,1,2,0
T204998,Royals Vs Mumbai,Mumbai,PiyushChawla,4.0,0,34,2,8.5,11,2,3,0,0
T204998,Royals Vs Mumbai,Mumbai,KumarKartikeya,2.0,0,14,0,7.0,6,1,1,0,0
T204998,Royals Vs Mumbai,Mumbai,ArshadKhan,3.0,0,39,3,13.0,5,4,2,3,0
T204998,Royals Vs Mumbai,Royals,TrentBoult,4.0,0,43,1,10.75,8,7,0,2,0
T204998,Royals Vs Mumbai,Royals,SandeepSharma,4.0,0,35,1,8.75,5,3,1,2,0
T204998,Royals Vs Mumbai,Royals,RavichandranAshwin,4.0,0,27,2,6.75,8,0,2,1,0
T204998,Royals Vs Mumbai,Royals,YuzvendraChahal,3.0,0,32,0,10.66,5,3,2,0,0
T204998,Royals Vs Mumbai,Royals,JasonHolder,3.3,0,55,0,15.71,4,5,4,2,0
T204998,Royals Vs Mumbai,Royals,KuldeepSen,1.0,0,20,0,20.0,2,3,1,0,1
T203741,RCB Vs Super Giants,Super Giants,KrunalPandya,4.0,0,21,0,5.25,8,1,0,0,0
T203741,RCB Vs Super Giants,Super Giants,MarcusStoinis,1.0,0,11,0,11.0,0,1,0,0,0
T203741,RCB Vs Super Giants,Super Giants,Naveen-ul-Haq,4.0,0,30,3,7.5,8,3,1,0,0
T203741,RCB Vs Super Giants,Super Giants,RaviBishnoi,4.0,0,21,2,5.25,7,0,0,0,0
T203741,RCB Vs Super Giants,Super Giants,AmitMishra,3.0,0,21,2,7.0,4,0,1,0,0
T203741,RCB Vs Super Giants,Super Giants,YashThakur,2.0,0,12,0,6.0,6,1,0,2,0
T203741,RCB Vs Super Giants,Super Giants,KrishnappaGowtham,2.0,0,10,1,5.0,5,0,0,0,0
T203741,RCB Vs Super Giants,RCB,MohammedSiraj,3.0,0,24,1,8.0,11,4,0,3,1
T203741,RCB Vs Super Giants,RCB,JoshHazlewood,3.0,0,15,2,5.0,13,1,1,0,1
T203741,RCB Vs Super Giants,RCB,GlennMaxwell,1.0,0,3,1,3.0,3,0,0,0,0
T203741,RCB Vs Super Giants,RCB,WaninduHasaranga,4.0,0,20,1,5.0,14,0,2,0,0
T203741,RCB Vs Super Giants,RCB,KarnSharma,4.0,0,20,2,5.0,12,1,1,0,0
T203741,RCB Vs Super Giants,RCB,HarshalPatel,3.5,0,20,1,5.21,9,2,0,0,0
T203741,RCB Vs Super Giants,RCB,MahipalLomror,1.0,0,4,0,4.0,2,0,0,0,0
T202829,Capitals Vs Titans,Titans,MohammedShami,4.0,0,11,4,2.75,19,1,0,0,0
T202829,Capitals Vs Titans,Titans,HardikPandya,1.0,0,10,0,10.0,3,2,0,0,1
T202829,Capitals Vs Titans,Titans,JoshLittle,3.0,0,27,0,9.0,6,4,0,0,0
T202829,Capitals Vs Titans,Titans,RashidKhan,4.0,0,28,1,7.0,12,0,3,1,0
T202829,Capitals Vs Titans,Titans,NoorAhmad,4.0,0,20,0,5.0,11,1,0,2,0
T202829,Capitals Vs Titans,Titans,MohitSharma,4.0,0,33,2,8.25,7,1,2,0,0
T202829,Capitals Vs Titans,Capitals,KhaleelAhmed,4.0,1,24,2,6.0,12,4,0,0,0
T202829,Capitals Vs Titans,Capitals,IshantSharma,4.0,0,23,2,5.75,12,2,0,1,0
T202829,Capitals Vs Titans,Capitals,AnrichNortje,4.0,0,39,1,9.75,11,2,3,2,0
T202829,Capitals Vs Titans,Capitals,KuldeepYadav,4.0,0,15,1,3.75,9,0,0,0,0
T202829,Capitals Vs Titans,Capitals,AxarPatel,4.0,0,24,0,6.0,10,1,1,1,0
T205538,Punjab Kings Vs Mumbai,Mumbai,CameronGreen,2.0,0,15,0,7.5,7,2,0,0,0
T205538,Punjab Kings Vs Mumbai,Mumbai,ArshadKhan,4.0,0,48,1,12.0,9,7,2,1,0
T205538,Punjab Kings Vs Mumbai,Mumbai,JofraArcher,4.0,0,56,0,14.0,4,4,3,2,1
T205538,Punjab Kings Vs Mumbai,Mumbai,PiyushChawla,4.0,0,29,2,7.25,7,4,0,0,0
T205538,Punjab Kings Vs Mumbai,Mumbai,KumarKartikeya,3.0,0,24,0,8.0,3,0,1,3,0
T205538,Punjab Kings Vs Mumbai,Mumbai,AkashMadhwal,3.0,0,37,0,12.33,1,3,1,0,1
T205538,Punjab Kings Vs Mumbai,Punjab Kings,RishiDhawan,3.0,0,20,1,6.66,11,1,2,0,0
T205538,Punjab Kings Vs Mumbai,Punjab Kings,ArshdeepSingh,3.5,0,66,1,17.21,4,8,4,2,0
T205538,Punjab Kings Vs Mumbai,Punjab Kings,SamCurran,3.0,0,41,0,13.66,3,5,2,1,0
T205538,Punjab Kings Vs Mumbai,Punjab Kings,NathanEllis,4.0,0,34,2,8.5,4,3,0,0,0
T205538,Punjab Kings Vs Mumbai,Punjab Kings,RahulChahar,3.0,0,30,0,10.0,5,5,0,0,0
T205538,Punjab Kings Vs Mumbai,Punjab Kings,HarpreetBrar,2.0,0,21,0,10.5,1,1,1,0,0
T204127,KKR Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.0,0,33,1,8.25,12,6,0,1,0
T204127,KKR Vs Sunrisers,Sunrisers,MarcoJansen,3.0,0,24,2,8.0,7,3,0,0,1
T204127,KKR Vs Sunrisers,Sunrisers,KartikTyagi,2.0,0,30,1,15.0,5,3,2,2,1
T204127,KKR Vs Sunrisers,Sunrisers,AidenMarkram,3.0,0,24,1,8.0,5,2,1,0,0
T204127,KKR Vs Sunrisers,Sunrisers,TNatarajan,4.0,0,30,2,7.5,9,1,1,2,0
T204127,KKR Vs Sunrisers,Sunrisers,MayankMarkande,4.0,0,29,1,7.25,8,1,2,0,0
T204127,KKR Vs Sunrisers,KKR,HarshitRana,4.0,0,27,1,6.75,13,1,2,2,0
T204127,KKR Vs Sunrisers,KKR,VaibhavArora,3.0,0,32,2,10.66,6,5,0,1,2
T204127,KKR Vs Sunrisers,KKR,ShardulThakur,3.0,0,23,2,7.66,6,3,0,0,0
T204127,KKR Vs Sunrisers,KKR,AndreRussell,1.0,0,15,1,15.0,4,2,1,0,1
T204127,KKR Vs Sunrisers,KKR,AnukulRoy,3.0,0,26,1,8.66,6,1,2,1,0
T204127,KKR Vs Sunrisers,KKR,SunilNarine,2.0,0,16,0,8.0,1,1,0,0,0
T204127,KKR Vs Sunrisers,KKR,VarunChakravarthy,4.0,0,20,1,5.0,12,2,0,0,0
T209787,Royals Vs Titans,Titans,MohammedShami,4.0,0,27,1,6.75,13,2,1,2,0
T209787,Royals Vs Titans,Titans,HardikPandya,2.0,0,22,1,11.0,4,3,1,0,0
T209787,Royals Vs Titans,Titans,RashidKhan,4.0,0,14,3,3.5,13,0,0,2,0
T209787,Royals Vs Titans,Titans,JoshLittle,4.0,0,24,1,6.0,7,2,0,0,0
T209787,Royals Vs Titans,Titans,NoorAhmad,3.0,0,25,2,8.33,7,2,1,3,0
T209787,Royals Vs Titans,Titans,MohitSharma,0.5,0,5,0,6.0,0,0,0,0,0
T209787,Royals Vs Titans,Royals,TrentBoult,3.0,0,28,0,9.33,8,6,0,0,0
T209787,Royals Vs Titans,Royals,SandeepSharma,3.0,0,19,0,6.33,9,3,0,0,1
T209787,Royals Vs Titans,Royals,AdamZampa,3.0,0,40,0,13.33,3,3,3,0,0
T209787,Royals Vs Titans,Royals,YuzvendraChahal,3.5,0,22,1,5.73,7,1,0,0,0
T209787,Royals Vs Titans,Royals,RavichandranAshwin,1.0,0,8,0,8.0,1,1,0,0,0
T201150,Mumbai Vs Super Kings,Super Kings,DeepakChahar,3.0,0,18,2,6.0,10,3,0,0,0
T201150,Mumbai Vs Super Kings,Super Kings,TusharDeshpande,4.0,0,26,2,6.5,9,2,0,1,0
T201150,Mumbai Vs Super Kings,Super Kings,RavindraJadeja,4.0,0,37,1,9.25,5,5,0,1,0
T201150,Mumbai Vs Super Kings,Super Kings,MoeenAli,1.0,0,10,0,10.0,2,2,0,0,0
T201150,Mumbai Vs Super Kings,Super Kings,MaheeshTheekshana,4.0,0,28,0,7.0,11,3,1,0,0
T201150,Mumbai Vs Super Kings,Super Kings,MatheeshaPathirana,4.0,0,15,3,3.75,12,0,0,0,0
T201150,Mumbai Vs Super Kings,Mumbai,CameronGreen,1.0,0,10,0,10.0,4,2,0,1,1
T201150,Mumbai Vs Super Kings,Mumbai,JofraArcher,4.0,0,24,0,6.0,11,3,0,1,0
T201150,Mumbai Vs Super Kings,Mumbai,ArshadKhan,1.4,0,28,0,16.8,3,2,3,0,0
T201150,Mumbai Vs Super Kings,Mumbai,PiyushChawla,4.0,0,25,2,6.25,8,1,1,0,0
T201150,Mumbai Vs Super Kings,Mumbai,RaghavGoyal,4.0,0,33,0,8.25,7,1,2,0,0
T201150,Mumbai Vs Super Kings,Mumbai,TristanStubbs,2.0,0,14,1,7.0,3,0,1,0,0
T201150,Mumbai Vs Super Kings,Mumbai,AkashMadhwal,1.0,0,4,1,4.0,2,0,0,0,0
T204969,RCB Vs Capitals,Capitals,KhaleelAhmed,4.0,0,45,1,11.25,7,3,3,1,0
T204969,RCB Vs Capitals,Capitals,AxarPatel,3.0,0,17,0,5.66,7,2,0,0,0
T204969,RCB Vs Capitals,Capitals,IshantSharma,3.0,0,29,0,9.66,5,4,0,2,0
T204969,RCB Vs Capitals,Capitals,MukeshKumar,3.0,0,30,1,10.0,6,5,0,1,0
T204969,RCB Vs Capitals,Capitals,MitchellMarsh,3.0,0,21,2,7.0,3,0,1,1,0
T204969,RCB Vs Capitals,Capitals,KuldeepYadav,4.0,0,37,0,9.25,5,2,2,0,0
T204969,RCB Vs Capitals,RCB,MohammedSiraj,2.0,0,28,0,14.0,4,3,2,1,0
T204969,RCB Vs Capitals,RCB,GlennMaxwell,1.4,0,14,0,8.4,4,1,1,0,0
T204969,RCB Vs Capitals,RCB,JoshHazlewood,3.0,0,29,1,9.66,9,2,2,0,1
T204969,RCB Vs Capitals,RCB,WaninduHasaranga,4.0,0,32,0,8.0,9,2,2,0,0
T204969,RCB Vs Capitals,RCB,KarnSharma,3.0,0,33,1,11.0,4,4,1,0,0
T204969,RCB Vs Capitals,RCB,MahipalLomror,1.0,0,13,0,13.0,1,1,1,0,0
T204969,RCB Vs Capitals,RCB,HarshalPatel,2.0,0,32,1,16.0,4,2,3,1,0
T204882,Titans Vs Super Giants,Super Giants,MohsinKhan,3.0,0,42,1,14.0,4,5,2,2,0
T204882,Titans Vs Super Giants,Super Giants,AveshKhan,4.0,0,34,1,8.5,8,2,2,0,0
T204882,Titans Vs Super Giants,Super Giants,KrunalPandya,4.0,0,38,0,9.5,5,2,2,0,0
T204882,Titans Vs Super Giants,Super Giants,YashThakur,4.0,0,48,0,12.0,4,2,4,1,0
T204882,Titans Vs Super Giants,Super Giants,RaviBishnoi,2.0,0,21,0,10.5,2,0,2,1,0
T204882,Titans Vs Super Giants,Super Giants,KyleMayers,1.0,0,16,0,16.0,1,3,0,0,1
T204882,Titans Vs Super Giants,Super Giants,SwapnilSingh,1.0,0,7,0,7.0,1,0,0,0,0
T204882,Titans Vs Super Giants,Super Giants,MarcusStoinis,1.0,0,20,0,20.0,0,1,2,0,0
T204882,Titans Vs Super Giants,Titans,MohammedShami,4.0,0,37,1,9.25,9,3,2,1,0
T204882,Titans Vs Super Giants,Titans,HardikPandya,3.0,0,37,0,12.33,6,6,1,2,0
T204882,Titans Vs Super Giants,Titans,RashidKhan,4.0,0,34,1,8.5,6,1,2,0,0
T204882,Titans Vs Super Giants,Titans,NoorAhmad,4.0,0,26,1,6.5,11,4,0,1,0
T204882,Titans Vs Super Giants,Titans,MohitSharma,4.0,0,29,4,7.25,9,1,2,1,0
T204882,Titans Vs Super Giants,Titans,AlzarriJoseph,1.0,0,5,0,5.0,4,1,0,0,0
T202091,Royals Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.0,0,44,1,11.0,7,6,1,2,0
T202091,Royals Vs Sunrisers,Sunrisers,MarcoJansen,4.0,0,44,1,11.0,5,6,1,1,0
T202091,Royals Vs Sunrisers,Sunrisers,TNatarajan,4.0,0,36,0,9.0,8,4,1,1,0
T202091,Royals Vs Sunrisers,Sunrisers,MayankMarkande,4.0,0,51,0,12.75,7,1,6,0,0
T202091,Royals Vs Sunrisers,Sunrisers,AbhishekSharma,2.0,0,15,0,7.5,5,1,1,0,0
T202091,Royals Vs Sunrisers,Sunrisers,VivrantSharma,2.0,0,18,0,9.0,4,1,1,1,0
T202091,Royals Vs Sunrisers,Royals,SandeepSharma,4.0,0,48,0,12.0,5,5,2,0,1
T202091,Royals Vs Sunrisers,Royals,KuldipYadav,4.0,0,50,1,12.5,5,2,4,0,0
T202091,Royals Vs Sunrisers,Royals,RavichandranAshwin,4.0,0,35,1,8.75,5,2,1,3,0
T202091,Royals Vs Sunrisers,Royals,YuzvendraChahal,4.0,0,29,4,7.25,11,3,1,0,0
T202091,Royals Vs Sunrisers,Royals,MuruganAshwin,3.0,0,42,0,14.0,3,2,4,0,0
T202091,Royals Vs Sunrisers,Royals,ObedMcCoy,1.0,0,13,0,13.0,2,1,1,1,0
T205835,Punjab Kings Vs KKR,KKR,VaibhavArora,3.0,0,32,0,10.66,8,7,0,1,0
T205835,Punjab Kings Vs KKR,KKR,HarshitRana,3.0,0,33,2,11.0,9,4,2,0,1
T205835,Punjab Kings Vs KKR,KKR,AndreRussell,1.0,0,19,0,19.0,1,4,0,0,1
T205835,Punjab Kings Vs KKR,KKR,VarunChakravarthy,4.0,0,26,3,6.5,11,2,1,1,0
T205835,Punjab Kings Vs KKR,KKR,SuyashSharma,4.0,0,26,1,6.5,12,1,2,1,0
T205835,Punjab Kings Vs KKR,KKR,SunilNarine,4.0,0,29,0,7.25,9,2,1,1,0
T205835,Punjab Kings Vs KKR,KKR,NitishRana,1.0,0,7,1,7.0,3,1,0,0,0
T205835,Punjab Kings Vs KKR,Punjab Kings,RishiDhawan,2.0,0,15,0,7.5,5,2,0,0,0
T205835,Punjab Kings Vs KKR,Punjab Kings,ArshdeepSingh,4.0,0,39,0,9.75,10,6,1,1,0
T205835,Punjab Kings Vs KKR,Punjab Kings,NathanEllis,4.0,0,29,1,7.25,7,2,1,0,0
